"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/10/2024";"1400";"26,1";"26,3";"23,2";"";"";"";"";"";"";"937,9";"938,3";"937,9";"1,9";"25,0";"4,5";"2762,10";"0,0"
"06/10/2024";"1500";"27,5";"28,0";"26,0";"";"";"";"";"";"";"937,9";"938,1";"937,8";"2,3";"287,0";"4,9";"3084,00";"0,0"
"06/10/2024";"1600";"26,5";"28,3";"26,4";"";"";"";"";"";"";"938,3";"938,4";"937,8";"6,3";"299,0";"9,4";"2226,30";"0,0"
"06/10/2024";"1700";"27,0";"28,2";"26,5";"";"";"";"";"";"";"937,4";"938,2";"937,4";"4,8";"261,0";"9,4";"2365,70";"0,0"
"06/10/2024";"1800";"25,8";"27,0";"25,1";"";"";"";"";"";"";"936,9";"937,4";"936,9";"3,4";"251,0";"7,2";"954,20";"0,0"
"06/10/2024";"1900";"25,4";"25,8";"24,9";"";"";"";"";"";"";"936,4";"936,9";"936,4";"2,4";"216,0";"5,2";"1281,10";"0,0"
"06/10/2024";"2000";"24,9";"25,5";"24,8";"";"";"";"";"";"";"935,7";"936,4";"935,7";"5,1";"121,0";"7,1";"708,30";"0,0"
"06/10/2024";"2100";"24,5";"25,3";"24,4";"";"";"";"";"";"";"935,8";"935,8";"935,4";"2,9";"89,0";"7,1";"495,20";"0,0"
"06/10/2024";"2200";"22,5";"24,5";"22,4";"";"";"";"";"";"";"936,2";"936,3";"935,8";"1,1";"166,0";"4,1";"32,40";"0,0"
"06/10/2024";"2300";"21,9";"23,1";"21,0";"";"";"";"";"";"";"936,4";"936,4";"936,0";"2,1";"52,0";"2,6";"";"0,0"
"07/10/2024";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/10/2024";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/10/2024";"0200";"19,6";"20,7";"19,5";"";"";"";"";"";"";"936,0";"936,4";"935,9";"4,0";"103,0";"5,7";"";"0,0"
"07/10/2024";"0300";"19,5";"20,0";"19,5";"";"";"";"";"";"";"935,4";"936,0";"935,4";"4,9";"106,0";"7,0";"";"0,0"
"07/10/2024";"0400";"19,6";"19,7";"18,7";"";"";"";"";"";"";"935,4";"935,5";"935,3";"3,4";"92,0";"7,0";"";"0,0"
"07/10/2024";"0500";"19,1";"19,7";"18,9";"";"";"";"";"";"";"934,7";"935,4";"934,6";"4,8";"109,0";"6,8";"";"0,0"
"07/10/2024";"0600";"18,3";"19,1";"18,3";"";"";"";"";"";"";"934,6";"934,7";"934,5";"2,6";"69,0";"6,8";"";"0,0"
"07/10/2024";"0700";"17,7";"18,4";"17,7";"";"";"";"";"";"";"934,3";"934,6";"934,3";"3,2";"103,0";"5,4";"";"0,0"
"07/10/2024";"0800";"17,0";"17,7";"17,0";"";"";"";"";"";"";"934,4";"934,4";"934,3";"3,2";"113,0";"4,9";"";"0,0"
"07/10/2024";"0900";"16,8";"17,1";"16,8";"";"";"";"";"";"";"934,5";"934,5";"934,3";"3,9";"115,0";"6,2";"";"0,0"
"07/10/2024";"1000";"17,2";"17,2";"16,5";"";"";"";"";"";"";"934,8";"934,8";"934,5";"3,8";"99,0";"5,9";"165,30";"0,0"
"07/10/2024";"1100";"18,6";"18,6";"17,2";"";"";"";"";"";"";"934,9";"935,0";"934,6";"4,6";"99,0";"6,0";"722,40";"0,0"
"07/10/2024";"1200";"19,6";"19,8";"18,6";"";"";"";"";"";"";"934,7";"935,0";"934,6";"5,1";"98,0";"8,8";"1317,80";"0,0"
"07/10/2024";"1300";"20,0";"20,5";"19,6";"";"";"";"";"";"";"935,6";"935,6";"934,6";"2,9";"129,0";"8,3";"940,70";"0,0"
"07/10/2024";"1400";"18,5";"20,0";"18,4";"";"";"";"";"";"";"934,2";"935,7";"934,2";"5,4";"106,0";"8,1";"344,50";"0,0"
"07/10/2024";"1500";"20,8";"20,8";"18,5";"";"";"";"";"";"";"934,1";"934,2";"933,8";"4,8";"97,0";"8,1";"880,50";"0,4"
"07/10/2024";"1600";"19,8";"20,9";"19,7";"";"";"";"";"";"";"935,9";"935,9";"934,1";"5,4";"179,0";"9,0";"630,90";"0,0"
"07/10/2024";"1700";"18,6";"19,8";"18,3";"";"";"";"";"";"";"935,9";"936,7";"934,9";"4,3";"125,0";"12,8";"123,80";"1,2"
"07/10/2024";"1800";"17,7";"18,7";"17,6";"";"";"";"";"";"";"934,0";"935,9";"933,2";"6,2";"121,0";"13,6";"213,10";"1,8"
"07/10/2024";"1900";"18,3";"18,5";"17,7";"";"";"";"";"";"";"934,9";"935,5";"933,7";"2,7";"143,0";"10,9";"454,90";"0,0"
"07/10/2024";"2000";"18,3";"18,5";"18,3";"";"";"";"";"";"";"933,6";"935,2";"933,6";"6,0";"96,0";"8,5";"268,90";"0,0"
